,word,num_words,ranking,ranking_log,num_words_log
4713,exercida,1,4713,8.45807992692,0.0
4714,torcêlas,1,4714,8.4582920835,0.0
4715,repulsa,1,4715,8.45850419507,0.0
4716,curo,1,4716,8.45871626166,0.0
4717,cangalho,1,4717,8.45892828328,0.0
4718,rapapés,1,4718,8.45914025997,0.0
4719,bemaventurança,1,4719,8.45935219173,0.0
4720,encomendado,1,4720,8.45956407858,0.0
4721,cego,1,4721,8.45977592055,0.0
4722,partido,1,4722,8.45998771765,0.0
4723,ilustrálo,1,4723,8.4601994699,0.0
4724,“um,1,4724,8.46041117732,0.0
4725,costuma,1,4725,8.46062283993,0.0
4726,obtuso,1,4726,8.46083445775,0.0
4727,ofereceulhe,1,4727,8.46104603079,0.0
4728,respirados,1,4728,8.46125755909,0.0
4729,transigiria,1,4729,8.46146904264,0.0
4730,mudamente,1,4730,8.46168048149,0.0
4731,entristecerme,1,4731,8.46189187563,0.0
4732,panacéias,1,4732,8.4621032251,0.0
4733,nenhumas,1,4733,8.46231452991,0.0
4734,REVOLUÇAO,1,4734,8.46252579007,0.0
4735,apetites,1,4735,8.46273700562,0.0
4736,saudaramse,1,4736,8.46294817656,0.0
4737,“As,1,4737,8.46315930292,0.0
4738,esquinas,1,4738,8.46337038472,0.0
4739,fisgálas,1,4739,8.46358142197,0.0
4740,EMPLASTO,1,4740,8.46379241469,0.0
4741,lastima,1,4741,8.4640033629,0.0
4742,ojeriza,1,4742,8.46421426663,0.0
4743,arrastaria,1,4743,8.46442512588,0.0
4744,afinidades,1,4744,8.46463594068,0.0
4745,dissipações,1,4745,8.46484671104,0.0
4746,certificarme,1,4746,8.465057437,0.0
4747,perdem,1,4747,8.46526811855,0.0
4748,morre”,1,4748,8.46547875573,0.0
4749,cará,1,4749,8.46568934855,0.0
4750,contenda,1,4750,8.46589989703,0.0
4751,estremecendo,1,4751,8.46611040119,0.0
4752,EPITÁFIOS,1,4752,8.46632086104,0.0
4753,Ajoelhado,1,4753,8.46653127661,0.0
4754,desesperado,1,4754,8.46674164792,0.0
4755,adiantado,1,4755,8.46695197498,0.0
4756,advirta,1,4756,8.46716225781,0.0
4757,XXV,1,4757,8.46737249643,0.0
4758,XXX,1,4758,8.46758269086,0.0
4759,celestial,1,4759,8.46779284112,0.0
4760,vapores,1,4760,8.46800294723,0.0
4761,grosseirão,1,4761,8.46821300919,0.0
4762,proprietários,1,4762,8.46842302705,0.0
4763,tenazes,1,4763,8.4686330008,0.0
4764,epidemias,1,4764,8.46884293048,0.0
4765,motejando,1,4765,8.46905281609,0.0
4766,Insinuei,1,4766,8.46926265766,0.0
4767,chapa,1,4767,8.4694724552,0.0
4768,milhares,1,4768,8.46968220875,0.0
4769,rejeitei,1,4769,8.4698919183,0.0
4770,maison,1,4770,8.47010158388,0.0
4771,trocavamse,1,4771,8.47031120552,0.0
4772,limita,1,4772,8.47052078322,0.0
4773,prévio,1,4773,8.47073031701,0.0
4774,resoluções,1,4774,8.4709398069,0.0
4775,mirao,1,4775,8.47114925291,0.0
4776,parecerme,1,4776,8.47135865507,0.0
4777,mastigava,1,4777,8.47156801339,0.0
4778,arrebatoume,1,4778,8.47177732789,0.0
4779,assaltoume,1,4779,8.47198659858,0.0
4780,vierem,1,4780,8.47219582549,0.0
4781,aumentada,1,4781,8.47240500863,0.0
4782,chasqueava,1,4782,8.47261414802,0.0
4783,amofina,1,4783,8.47282324368,0.0
4784,viço,1,4784,8.47303229563,0.0
4785,trocáramos,1,4785,8.47324130389,0.0
4786,acabálo,1,4786,8.47345026847,0.0
4787,vieres,1,4787,8.47365918939,0.0
4788,tolhesse,1,4788,8.47386806668,0.0
4789,espraiava,1,4789,8.47407690034,0.0
4790,vivendo,1,4790,8.4742856904,0.0
4791,moribunda,1,4791,8.47449443688,0.0
4792,locução,1,4792,8.4747031398,0.0
4793,urram,1,4793,8.47491179916,0.0
4794,poética,1,4794,8.47512041499,0.0
4795,inventálo,1,4795,8.47532898732,0.0
4796,XXI,1,4796,8.47553751615,0.0
4797,câmbio,1,4797,8.4757460015,0.0
4798,ferragens,1,4798,8.4759544434,0.0
4799,atores,1,4799,8.47616284186,0.0
4800,moribundo,1,4800,8.4763711969,0.0
4801,admoestação,1,4801,8.47657950853,0.0
4802,ganhava,1,4802,8.47678777678,0.0
4803,jureilhe,1,4803,8.47699600166,0.0
4804,temente,1,4804,8.4772041832,0.0
4805,torceramse,1,4805,8.4774123214,0.0
4806,mortificava,1,4806,8.4776204163,0.0
4807,exponho,1,4807,8.47782846789,0.0
4808,examine,1,4808,8.47803647622,0.0
4809,gostaste,1,4809,8.47824444128,0.0
4810,República,1,4810,8.4784523631,0.0
4811,Conseguintemente,1,4811,8.4786602417,0.0
4812,Além,1,4812,8.47886807709,0.0
4813,estimável,1,4813,8.4790758693,0.0
4814,Madri,1,4814,8.47928361834,0.0
4815,EMBRULHO,1,4815,8.47949132423,0.0
4816,realçada,1,4816,8.47969898699,0.0
4817,sobraçada,1,4817,8.47990660663,0.0
4818,FLORES,1,4818,8.48011418317,0.0
4819,extinguiase,1,4819,8.48032171664,0.0
4820,viame,1,4820,8.48052920704,0.0
4821,diziam,1,4821,8.48073665441,0.0
4822,respeitos,1,4822,8.48094405874,0.0
4823,estranguloulhe,1,4823,8.48115142007,0.0
4824,justeza,1,4824,8.48135873841,0.0
4825,brandura:,1,4825,8.48156601377,0.0
4826,Vespasiano,1,4826,8.48177324618,0.0
4827,jazer,1,4827,8.48198043566,0.0
4828,personagens,1,4828,8.48218758222,0.0
4829,atirar,1,4829,8.48239468587,0.0
4830,Marcela),1,4830,8.48260174665,0.0
4831,buscaria,1,4831,8.48280876455,0.0
4832,carcoma,1,4832,8.48301573961,0.0
4833,Evaristo,1,4833,8.48322267185,0.0
4834,perpetuamente,1,4834,8.48342956126,0.0
4835,perniciosa,1,4835,8.48363640789,0.0
4836,amarelada,1,4836,8.48384321173,0.0
4837,esgotamos,1,4837,8.48404997282,0.0
4838,referisse,1,4838,8.48425669117,0.0
4839,opressões,1,4839,8.48446336679,0.0
4840,reprodução,1,4840,8.48466999971,0.0
4841,imaginariamente,1,4841,8.48487658994,0.0
4842,terão,1,4842,8.4850831375,0.0
4843,vítima,1,4843,8.4852896424,0.0
4844,cobras,1,4844,8.48549610467,0.0
4845,Outros,1,4845,8.48570252432,0.0
4846,tugúrio,1,4846,8.48590890138,0.0
4847,indispôlo,1,4847,8.48611523585,0.0
4848,bíblica,1,4848,8.48632152775,0.0
4849,amarelado,1,4849,8.48652777711,0.0
4850,desataviouse,1,4850,8.48673398393,0.0
4851,harmonia,1,4851,8.48694014825,0.0
4852,minhota,1,4852,8.48714627006,0.0
4853,Outrossim,1,4853,8.48735234941,0.0
4854,pérolas,1,4854,8.48755838629,0.0
4855,doméstica,1,4855,8.48776438073,0.0
4856,disséssemos,1,4856,8.48797033274,0.0
4857,retivelhe,1,4857,8.48817624235,0.0
4858,batalha,1,4858,8.48838210956,0.0
4859,noturno,1,4859,8.48858793441,0.0
4860,non,1,4860,8.48879371689,0.0
4861,pagavame,1,4861,8.48899945705,0.0
4862,SENÃO,1,4862,8.48920515488,0.0
4863,agastada,1,4863,8.4894108104,0.0
4864,folhetos,1,4864,8.48961642365,0.0
4865,suporlhe,1,4865,8.48982199462,0.0
4866,CXLII,1,4866,8.49002752334,0.0
4867,impor,1,4867,8.49023300983,0.0
4868,aliviar,1,4868,8.49043845411,0.0
4869,genuíno,1,4869,8.49064385618,0.0
4870,ciclo,1,4870,8.49084921608,0.0
4871,morri,1,4871,8.49105453381,0.0
4872,consultoume,1,4872,8.49125980939,0.0
4873,objetou,1,4873,8.49146504284,0.0
4874,piegas,1,4874,8.49167023419,0.0
4875,viajou:,1,4875,8.49187538343,0.0
4876,exultava,1,4876,8.4920804906,0.0
4877,furto,1,4877,8.49228555571,0.0
4878,Teatro,1,4878,8.49249057878,0.0
4879,comigo:,1,4879,8.49269555982,0.0
4880,cansados,1,4880,8.49290049885,0.0
4881,invadira,1,4881,8.49310539589,0.0
4882,engulo,1,4882,8.49331025095,0.0
4883,estrangeiros,1,4883,8.49351506406,0.0
4884,entornouselhe,1,4884,8.49371983523,0.0
4885,sopa,1,4885,8.49392456448,0.0
4886,exteriormente,1,4886,8.49412925182,0.0
4887,pagando,1,4887,8.49433389727,0.0
4888,rimonos,1,4888,8.49453850085,0.0
4889,Suportei,1,4889,8.49474306258,0.0
4890,exponha,1,4890,8.49494758247,0.0
4891,errônea,1,4891,8.49515206054,0.0
4892,líquido,1,4892,8.49535649681,0.0
4893,EXTRAORDINÁRIA,1,4893,8.49556089129,0.0
4894,gasta,1,4894,8.495765244,0.0
4895,radical,1,4895,8.49596955496,0.0
4896,faltaria,1,4896,8.49617382419,0.0
4897,viume,1,4897,8.4963780517,0.0
4898,incidentes,1,4898,8.49658223751,0.0
4899,EXTRAORDINÁRIO,1,4899,8.49678638164,0.0
4900,brutesca,1,4900,8.4969904841,0.0
4901,dedutivamente,1,4901,8.49719454491,0.0
4902,areia,1,4902,8.49739856409,0.0
4903,bizarro,1,4903,8.49760254165,0.0
4904,envergonhado,1,4904,8.49780647762,0.0
4905,fitálo,1,4905,8.498010372,0.0
4906,faltoume,1,4906,8.49821422482,0.0
4907,metidos,1,4907,8.49841803609,0.0
4908,abraçouse,1,4908,8.49862180583,0.0
4909,voltava,1,4909,8.49882553406,0.0
4910,chão:,1,4910,8.49902922079,0.0
4911,Salta,1,4911,8.49923286604,0.0
4912,alhures,1,4912,8.49943646983,0.0
4913,dizerse,1,4913,8.49964003217,0.0
4914,ESQUECIMENTO”,1,4914,8.49984355308,0.0
4915,complicava,1,4915,8.50004703258,0.0
4916,acabei,1,4916,8.50025047069,0.0
4917,levavalhe,1,4917,8.50045386741,0.0
4918,cabe,1,4918,8.50065722278,0.0
4919,matálaia,1,4919,8.5008605368,0.0
4920,soubesses,1,4920,8.50106380949,0.0
4921,enlouqueci,1,4921,8.50126704087,0.0
4922,deiteime,1,4922,8.50147023095,0.0
4923,torrencial,1,4923,8.50167337976,0.0
4924,metiase,1,4924,8.5018764873,0.0
4925,Vives,1,4925,8.50207955361,0.0
4926,Gatuno,1,4926,8.50228257868,0.0
4927,fitála,1,4927,8.50248556254,0.0
4928,casualmente,1,4928,8.50268850521,0.0
4929,mireio,1,4929,8.50289140671,0.0
4930,percorreu,1,4930,8.50309426704,0.0
4931,diminuto,1,4931,8.50329708622,0.0
4932,brando,1,4932,8.50349986428,0.0
4933,mista,1,4933,8.50370260123,0.0
4934,rompiaas,1,4934,8.50390529709,0.0
4935,Interrompio,1,4935,8.50410795187,0.0
4936,jucundo,1,4936,8.50431056559,0.0
4937,fascinando,1,4937,8.50451313826,0.0
4938,tropeção,1,4938,8.50471566991,0.0
4939,pares,1,4939,8.50491816054,0.0
4940,Pascoela,1,4940,8.50512061018,0.0
4941,máscula,1,4941,8.50532301885,0.0
4942,fundir,1,4942,8.50552538655,0.0
4943,jactanciosa,1,4943,8.50572771331,0.0
4944,militares,1,4944,8.50592999914,0.0
4945,contando,1,4945,8.50613224406,0.0
4946,babavamselhe,1,4946,8.50633444808,0.0
4947,chumbo,1,4947,8.50653661123,0.0
4948,parei,1,4948,8.50673873351,0.0
4949,Vivem,1,4949,8.50694081495,0.0
4950,Bastavanos,1,4950,8.50714285556,0.0
4951,burburinhar,1,4951,8.50734485536,0.0
4952,espinha,1,4952,8.50754681436,0.0
4953,vizinha,1,4953,8.50774873259,0.0
4954,parecessem,1,4954,8.50795061005,0.0
4955,apetecíveis,1,4955,8.50815244676,0.0
4956,robusta,1,4956,8.50835424275,0.0
4957,reprodulas,1,4957,8.50855599802,0.0
4958,robusto,1,4958,8.5087577126,0.0
4959,entendas,1,4959,8.50895938649,0.0
4960,rosa,1,4960,8.50916101972,0.0
4961,rugosa,1,4961,8.5093626123,0.0
4962,compara,1,4962,8.50956416425,0.0
4963,contemptor,1,4963,8.50976567559,0.0
4964,aconselha,1,4964,8.50996714632,0.0
4965,achamos,1,4965,8.51016857648,0.0
4966,correspondente,1,4966,8.51036996607,0.0
4967,XCIII,1,4967,8.51057131511,0.0
4968,digolhe,1,4968,8.51077262361,0.0
4969,XVI,1,4969,8.5109738916,0.0
4970,sossegada,1,4970,8.51117511909,0.0
4971,perguntava:,1,4971,8.51137630609,0.0
4972,ligadas:,1,4972,8.51157745263,0.0
4973,Oito,1,4973,8.51177855871,0.0
4974,privilégio,1,4974,8.51197962436,0.0
4975,exigisse,1,4975,8.51218064959,0.0
4976,adoeceu,1,4976,8.51238163442,0.0
4977,chupado,1,4977,8.51258257886,0.0
4978,matarei,1,4978,8.51278348293,0.0
4979,habilidade,1,4979,8.51298434664,0.0
4980,ressurgia,1,4980,8.51318517002,0.0
4981,descreveu,1,4981,8.51338595307,0.0
4982,grulha,1,4982,8.51358669582,0.0
4983,omito,1,4983,8.51378739828,0.0
4984,ameaçandoo,1,4984,8.51398806047,0.0
4985,recepções,1,4985,8.5141886824,0.0
4986,esvoaçou,1,4986,8.51438926408,0.0
4987,amorpaixão,1,4987,8.51458980555,0.0
4988,chanças,1,4988,8.5147903068,0.0
4989,subida,1,4989,8.51499076786,0.0
4990,deliciavase,1,4990,8.51519118875,0.0
4991,assomo,1,4991,8.51539156947,0.0
4992,CHIMÈNE,1,4992,8.51559191005,0.0
4993,passaram,1,4993,8.5157922105,0.0
4994,imposto,1,4994,8.51599247084,0.0
4995,aborrecimento:,1,4995,8.51619269108,0.0
4996,Compelle,1,4996,8.51639287125,0.0
4997,faina,1,4997,8.51659301134,0.0
4998,demonstroume,1,4998,8.51679311139,0.0
4999,chame,1,4999,8.51699317141,0.0
5000,gavetas,1,5000,8.51719319142,0.0
5001,cócaras,1,5001,8.51739317142,0.0
5002,desfizemolo,1,5002,8.51759311144,0.0
5003,EU,1,5003,8.51779301149,0.0
5004,merecera,1,5004,8.51799287159,0.0
5005,atraso,1,5005,8.51819269175,0.0
5006,proponhote,1,5006,8.51839247199,0.0
5007,cogitasse,1,5007,8.51859221233,0.0
5008,Espírito,1,5008,8.51879191278,0.0
5009,MOMENTO,1,5009,8.51899157336,0.0
5010,invernos,1,5010,8.51919119408,0.0
5011,Laplace,1,5011,8.51939077496,0.0
5012,diplomática,1,5012,8.51959031602,0.0
5013,reincidência,1,5013,8.51978981726,0.0
5014,trincavaa,1,5014,8.51998927872,0.0
5015,levantava,1,5015,8.5201887004,0.0
5016,tomouo,1,5016,8.52038808231,0.0
5017,debates,1,5017,8.52058742448,0.0
5018,parecera,1,5018,8.52078672693,0.0
5019,fictício,1,5019,8.52098598965,0.0
5020,lobrigava,1,5020,8.52118521269,0.0
5021,nomeados,1,5021,8.52138439603,0.0
5022,extinguiuse,1,5022,8.52158353972,0.0
5023,começavam,1,5023,8.52178264375,0.0
5024,Abreu,1,5024,8.52198170815,0.0
5025,revoluções,1,5025,8.52218073293,0.0
5026,sacudiumos,1,5026,8.5223797181,0.0
5027,encerrálaia,1,5027,8.52257866369,0.0
5028,jaez,1,5028,8.52277756971,0.0
5029,cessada,1,5029,8.52297643617,0.0
5030,repousando,1,5030,8.52317526309,0.0
5031,conformidade,1,5031,8.52337405049,0.0
5032,epicédio,1,5032,8.52357279838,0.0
5033,instintivo,1,5033,8.52377150678,0.0
5034,nítida,1,5034,8.5239701757,0.0
5035,sugeriulhe,1,5035,8.52416880515,0.0
5036,mira,1,5036,8.52436739516,0.0
5037,apertou,1,5037,8.52456594575,0.0
5038,ferozmente,1,5038,8.52476445691,0.0
5039,entregarame,1,5039,8.52496292868,0.0
5040,Messalina,1,5040,8.52516136107,0.0
5041,abraçar,1,5041,8.52535975408,0.0
5042,merecida,1,5042,8.52555810775,0.0
5043,EM,1,5043,8.52575642208,0.0
5044,estudálo,1,5044,8.52595469708,0.0
5045,OLHEIROS,1,5045,8.52615293279,0.0
5046,vejaa,1,5046,8.5263511292,0.0
5047,outra:,1,5047,8.52654928634,0.0
5048,fenômeno:,1,5048,8.52674740422,0.0
5049,mostrarme,1,5049,8.52694548286,0.0
5050,interrogação,1,5050,8.52714352227,0.0
5051,saltitavam,1,5051,8.52734152247,0.0
5052,conheces,1,5052,8.52753948347,0.0
5053,experimentada,1,5053,8.52773740529,0.0
5054,intermédio,1,5054,8.52793528795,0.0
5055,anjos,1,5055,8.52813313145,0.0
5056,queimara,1,5056,8.52833093583,0.0
5057,desdizerse,1,5057,8.52852870108,0.0
5058,negociava,1,5058,8.52872642723,0.0
5059,explicaríamos,1,5059,8.52892411429,0.0
5060,chãs,1,5060,8.52912176228,0.0
5061,rara,1,5061,8.52931937121,0.0
5062,LXXVII,1,5062,8.52951694111,0.0
5063,excluído,1,5063,8.52971447197,0.0
5064,inclina,1,5064,8.52991196382,0.0
5065,evidentemente,1,5065,8.53010941668,0.0
5066,1842,1,5066,8.53030683056,0.0
5067,Lucrécia,1,5067,8.53050420548,0.0
5068,passemos,1,5068,8.53070154144,0.0
5069,broquéis,1,5069,8.53089883847,0.0
5070,chamoume,1,5070,8.53109609659,0.0
5071,enxaqueca,1,5071,8.5312933158,0.0
5072,mansamente,1,5072,8.53149049612,0.0
5073,foguete,1,5073,8.53168763757,0.0
5074,preguiçosamente,1,5074,8.53188474016,0.0
5075,fincados,1,5075,8.53208180391,0.0
5076,fixas,1,5076,8.53227882883,0.0
5077,estalido,1,5077,8.53247581495,0.0
5078,alongar,1,5078,8.53267276226,0.0
5079,destituição,1,5079,8.5328696708,0.0
5080,CXVII,1,5080,8.53306654057,0.0
5081,Adivinha,1,5081,8.53326337159,0.0
5082,belicosos,1,5082,8.53346016388,0.0
5083,reticência,1,5083,8.53365691745,0.0
5084,Eva,1,5084,8.53385363231,0.0
5085,enxovalhar,1,5085,8.53405030848,0.0
5086,elevada,1,5086,8.53424694598,0.0
5087,seguios,1,5087,8.53444354482,0.0
5088,XV,1,5088,8.53464010502,0.0
5089,biográfica,1,5089,8.53483662659,0.0
5090,trecho,1,5090,8.53503310954,0.0
5091,Cogitei,1,5091,8.5352295539,0.0
5092,Usualmente,1,5092,8.53542595968,0.0
5093,circunflexões,1,5093,8.53562232688,0.0
5094,definitivo,1,5094,8.53581865554,0.0
5095,pintor,1,5095,8.53601494566,0.0
5096,perscruta,1,5096,8.53621119725,0.0
5097,rirse,1,5097,8.53640741034,0.0
5098,Julguei,1,5098,8.53660358494,0.0
5099,Julgueo,1,5099,8.53679972106,0.0
5100,X:,1,5100,8.53699581871,0.0
5101,literatura,1,5101,8.53719187792,0.0
5102,botões,1,5102,8.5373878987,0.0
5103,Aceitas,1,5103,8.53758388106,0.0
5104,rolavam,1,5104,8.53777982502,0.0
5105,entoadas,1,5105,8.5379757306,0.0
5106,irmãmente,1,5106,8.5381715978,0.0
5107,Uê,1,5107,8.53836742665,0.0
5108,sexos,1,5108,8.53856321715,0.0
5109,Iduméia,1,5109,8.53875896933,0.0
5110,rebuscadas,1,5110,8.5389546832,0.0
5111,Num,1,5111,8.53915035877,0.0
5112,atirálos,1,5112,8.53934599606,0.0
5113,EPITÁFIO,1,5113,8.53954159508,0.0
5114,chisparam,1,5114,8.53973715585,0.0
5115,Onze,1,5115,8.53993267839,0.0
5116,pisoulhe,1,5116,8.5401281627,0.0
5117,EPISÓDIO,1,5117,8.54032360881,0.0
5118,(salvo,1,5118,8.54051901672,0.0
5119,XX,1,5119,8.54071438646,0.0
5120,pari,1,5120,8.54090971803,0.0
5121,alternativas,1,5121,8.54110501146,0.0
5122,inteiro,1,5122,8.54130026676,0.0
5123,biliosos,1,5123,8.54149548394,0.0
5124,elevado,1,5124,8.54169066302,0.0
5125,tinhame,1,5125,8.54188580401,0.0
5126,dispôlas,1,5126,8.54208090692,0.0
5127,insaciável,1,5127,8.54227597178,0.0
5128,Sintra,1,5128,8.5424709986,0.0
5129,LXXVIII,1,5129,8.54266598739,0.0
5130,antiasmáticas,1,5130,8.54286093816,0.0
5131,lançando,1,5131,8.54305585094,0.0
5132,caveira,1,5132,8.54325072574,0.0
5133,biográficos,1,5133,8.54344556256,0.0
5134,trocaram,1,5134,8.54364036143,0.0
5135,olhavamno,1,5135,8.54383512236,0.0
5136,SOLDA,1,5136,8.54402984537,0.0
5137,levantarse,1,5137,8.54422453047,0.0
5138,tépido,1,5138,8.54441917767,0.0
5139,sobrecasacas,1,5139,8.54461378699,0.0
5140,apatia,1,5140,8.54480835845,0.0
5141,bastavam,1,5141,8.54500289206,0.0
5142,podido,1,5142,8.54519738783,0.0
5143,terríveis,1,5143,8.54539184577,0.0
5144,descoberto,1,5144,8.54558626592,0.0
5145,consentiria,1,5145,8.54578064827,0.0
5146,vindo,1,5146,8.54597499284,0.0
5147,entrevista,1,5147,8.54616929965,0.0
5148,viaa,1,5148,8.54636356872,0.0
5149,mármore,1,5149,8.54655780005,0.0
5150,mortes,1,5150,8.54675199366,0.0
5151,sacudisse,1,5151,8.54694614957,0.0
5152,Byron,1,5152,8.54714026778,0.0
5153,atestou,1,5153,8.54733434833,0.0
5154,argueiro,1,5154,8.54752839121,0.0
5155,encontramonos,1,5155,8.54772239645,0.0
5156,coetera,1,5156,8.54791636406,0.0
5157,purificou,1,5157,8.54811029405,0.0
5158,XLVI,1,5158,8.54830418644,0.0
5159,SECRETO,1,5159,8.54849804124,0.0
5160,desconhecida,1,5160,8.54869185848,0.0
5161,freguesia,1,5161,8.54888563815,0.0
5162,incapaz,1,5162,8.54907938028,0.0
5163,peregrina,1,5163,8.54927308488,0.0
5164,dissidência,1,5164,8.54946675197,0.0
5165,ocorreme,1,5165,8.54966038155,0.0
5166,chegará,1,5166,8.54985397366,0.0
5167,deslaçasse:,1,5167,8.55004752829,0.0
5168,desvendou,1,5168,8.55024104546,0.0
5169,perguntandome,1,5169,8.5504345252,0.0
5170,desengonça,1,5170,8.5506279675,0.0
5171,absolutamente”,1,5171,8.5508213724,0.0
5172,Hamlet,1,5172,8.55101473989,0.0
5173,abalroe,1,5173,8.55120807,0.0
5174,tartaruga,1,5174,8.55140136275,0.0
5175,pompa,1,5175,8.55159461813,0.0
5176,enxotei,1,5176,8.55178783618,0.0
5177,escorrer,1,5177,8.5519810169,0.0
5178,Queria,1,5178,8.55217416031,0.0
5179,darem,1,5179,8.55236726642,0.0
5180,dividamos,1,5180,8.55256033525,0.0
5181,Et,1,5181,8.55275336681,0.0
5182,sarcasticamente,1,5182,8.55294636112,0.0
5183,Andrade,1,5183,8.55313931819,0.0
5184,atalhou,1,5184,8.55333223803,0.0
5185,saíste,1,5185,8.55352512066,0.0
5186,vilhe,1,5186,8.5537179661,0.0
5187,TEORIA,1,5187,8.55391077435,0.0
5188,arrepiou,1,5188,8.55410354544,0.0
5189,galgara,1,5189,8.55429627937,0.0
5190,adolescência,1,5190,8.55448897616,0.0
5191,afigurouseme,1,5191,8.55468163583,0.0
5192,VOLTA,1,5192,8.55487425838,0.0
5193,angu,1,5193,8.55506684384,0.0
5194,Peçolhe,1,5194,8.55525939222,0.0
5195,patachos,1,5195,8.55545190353,0.0
5196,examinei,1,5196,8.55564437779,0.0
5197,Reconheço,1,5197,8.55583681501,0.0
5198,dorme,1,5198,8.5560292152,0.0
5199,PORQUE,1,5199,8.55622157838,0.0
5200,dilatando,1,5200,8.55641390457,0.0
5201,abastada,1,5201,8.55660619377,0.0
5202,pleno,1,5202,8.55679844601,0.0
5203,CXXIII,1,5203,8.55699066129,0.0
5204,luxúrias,1,5204,8.55718283963,0.0
5205,indireta,1,5205,8.55737498105,0.0
5206,sacar,1,5206,8.55756708555,0.0
5207,Noites,1,5207,8.55775915316,0.0
5208,garridamente,1,5208,8.55795118389,0.0
5209,Inexplicável,1,5209,8.55814317775,0.0
5210,façanha,1,5210,8.55833513475,0.0
5211,baralhadas,1,5211,8.55852705491,0.0
5212,concentrarase,1,5212,8.55871893824,0.0
5213,rendeu,1,5213,8.55891078477,0.0
5214,cipreste,1,5214,8.55910259449,0.0
5215,permitame,1,5215,8.55929436743,0.0
5216,EQUIVALÊNCIA,1,5216,8.55948610361,0.0
5217,(Virgília,1,5217,8.55967780302,0.0
5218,ouvíamos,1,5218,8.5598694657,0.0
5219,desvairadamente,1,5219,8.56006109164,0.0
5220,Saltar,1,5220,8.56025268088,0.0
5221,enxada,1,5221,8.56044423341,0.0
5222,gabava,1,5222,8.56063574926,0.0
5223,LVIII,1,5223,8.56082722844,0.0
5224,fundou,1,5224,8.56101867096,0.0
5225,abastança,1,5225,8.56121007683,0.0
5226,demonstrei,1,5226,8.56140144608,0.0
5227,porte,1,5227,8.56159277871,0.0
5228,déspota,1,5228,8.56178407474,0.0
5229,INTERMÉDIO,1,5229,8.56197533419,0.0
5230,simultaneidade,1,5230,8.56216655706,0.0
5231,Entrando,1,5231,8.56235774337,0.0
5232,Tomás,1,5232,8.56254889314,0.0
5233,estouro,1,5233,8.56274000637,0.0
5234,ociosos,1,5234,8.56293108309,0.0
5235,baixas,1,5235,8.5631221233,0.0
5236,sentiamse,1,5236,8.56331312703,0.0
5237,hábil,1,5237,8.56350409428,0.0
5238,XLV,1,5238,8.56369502507,0.0
5239,tocava,1,5239,8.56388591941,0.0
5240,CXLV,1,5240,8.56407677732,0.0
5241,ocupasse,1,5241,8.5642675988,0.0
5242,CXLI,1,5242,8.56445838388,0.0
5243,resumido,1,5243,8.56464913257,0.0
5244,conhecêla,1,5244,8.56483984488,0.0
5245,construía,1,5245,8.56503052083,0.0
5246,desenhavase,1,5246,8.56522116043,0.0
5247,temíamos,1,5247,8.56541176369,0.0
5248,melancólica,1,5248,8.56560233062,0.0
5249,ignorava,1,5249,8.56579286125,0.0
5250,XLI,1,5250,8.56598335559,0.0
5251,torre,1,5251,8.56617381364,0.0
5252,respiramos,1,5252,8.56636423542,0.0
5253,osculou,1,5253,8.56655462095,0.0
